Module	Section	Sample Name	Source
Bismark	alignment	cfDNA000090_S12-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/cfDNA000090_S12-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	lambda.cfDNA000086_S24-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/lambda.cfDNA000086_S24-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	lambda.cfDNA000074_S6-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/lambda.cfDNA000074_S6-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	lambda.cfDNA000093_S26-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/lambda.cfDNA000093_S26-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	lambda.cfDNA000058_S1-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/lambda.cfDNA000058_S1-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	lambda.cfDNA000069_S5-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/lambda.cfDNA000069_S5-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	cfDNA000078_S7-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/cfDNA000078_S7-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	lambda.cfDNA000067_S19-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/lambda.cfDNA000067_S19-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	lambda.cfDNA000066_S3-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/lambda.cfDNA000066_S3-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	lambda.cfDNA000075_S20-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/lambda.cfDNA000075_S20-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	lambda.cfDNA000087_S10-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/lambda.cfDNA000087_S10-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	cfDNA000058_S1-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/cfDNA000058_S1-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	lambda.cfDNA000064_S17-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/lambda.cfDNA000064_S17-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	lambda.cfDNA000088_S11-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/lambda.cfDNA000088_S11-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	lambda.cfDNA000073_S5-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/lambda.cfDNA000073_S5-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	cfDNA000082_S9-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/cfDNA000082_S9-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	lambda.cfDNA000077_S21-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/lambda.cfDNA000077_S21-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	cfDNA000063_S3-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/cfDNA000063_S3-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	cfDNA000071_S6-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/cfDNA000071_S6-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	cfDNA000092_S13-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/cfDNA000092_S13-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	lambda.cfDNA000063_S3-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/lambda.cfDNA000063_S3-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	lambda.cfDNA000097_S27-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/lambda.cfDNA000097_S27-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	lambda.cfDNA000081_S9-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/lambda.cfDNA000081_S9-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	lambda.DNA027586_S12-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/lambda.DNA027586_S12-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	cfDNA000062_S2-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/cfDNA000062_S2-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	cfDNA000061_S16-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/cfDNA000061_S16-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	lambda.cfDNA000085_S10-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/lambda.cfDNA000085_S10-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	cfDNA000097_S27-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/cfDNA000097_S27-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	cfDNA000086_S24-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/cfDNA000086_S24-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	cfDNA000059_S1-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/cfDNA000059_S1-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	cfDNA000067_S19-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/cfDNA000067_S19-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	cfDNA000075_S20-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/mapped_reads/cfDNA000075_S20-subsamp18M-s18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	deduplication	DNA032997_S29-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/dualindex/dedupl_reads/DNA032997_S29-subsamp18M-s18_R1_001_val_1_bismark_bt2_pe.deduplication_report.txt
Bismark	deduplication	DNA032998_S30-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/dualindex/dedupl_reads/DNA032998_S30-subsamp18M-s18_R1_001_val_1_bismark_bt2_pe.deduplication_report.txt
Bismark	deduplication	cfDNA000088_S11-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/dedupl_reads/cfDNA000088_S11-subsamp18M-s18_R1_001_val_1_bismark_bt2_pe.deduplication_report.txt
Bismark	deduplication	cfDNA000073_S5-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/dedupl_reads/cfDNA000073_S5-subsamp18M-s18_R1_001_val_1_bismark_bt2_pe.deduplication_report.txt
Bismark	deduplication	cfDNA000061_S16-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/dedupl_reads/cfDNA000061_S16-subsamp18M-s18_R1_001_val_1_bismark_bt2_pe.deduplication_report.txt
Bismark	deduplication	cfDNA000083_S22-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/dedupl_reads/cfDNA000083_S22-subsamp18M-s18_R1_001_val_1_bismark_bt2_pe.deduplication_report.txt
Bismark	deduplication	cfDNA000091_S13-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/dedupl_reads/cfDNA000091_S13-subsamp18M-s18_R1_001_val_1_bismark_bt2_pe.deduplication_report.txt
Bismark	deduplication	cfDNA000095_S14-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/dedupl_reads/cfDNA000095_S14-subsamp18M-s18_R1_001_val_1_bismark_bt2_pe.deduplication_report.txt
Bismark	deduplication	cfDNA000092_S13-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/dedupl_reads/cfDNA000092_S13-subsamp18M-s18_R1_001_val_1_bismark_bt2_pe.deduplication_report.txt
Bismark	deduplication	cfDNA000078_S7-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/dedupl_reads/cfDNA000078_S7-subsamp18M-s18_R1_001_val_1_bismark_bt2_pe.deduplication_report.txt
Bismark	deduplication	cfDNA000071_S6-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/dedupl_reads/cfDNA000071_S6-subsamp18M-s18_R1_001_val_1_bismark_bt2_pe.deduplication_report.txt
Bismark	deduplication	cfDNA000067_S19-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/dedupl_reads/cfDNA000067_S19-subsamp18M-s18_R1_001_val_1_bismark_bt2_pe.deduplication_report.txt
Bismark	deduplication	cfDNA000066_S3-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/dedupl_reads/cfDNA000066_S3-subsamp18M-s18_R1_001_val_1_bismark_bt2_pe.deduplication_report.txt
Bismark	deduplication	DNA027585_S11-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/dedupl_reads/DNA027585_S11-subsamp18M-s18_R1_001_val_1_bismark_bt2_pe.deduplication_report.txt
Bismark	deduplication	cfDNA000064_S17-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/dedupl_reads/cfDNA000064_S17-subsamp18M-s18_R1_001_val_1_bismark_bt2_pe.deduplication_report.txt
Bismark	deduplication	DNA027586_S12-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/dedupl_reads/DNA027586_S12-subsamp18M-s18_R1_001_val_1_bismark_bt2_pe.deduplication_report.txt
Bismark	deduplication	cfDNA000094_S14-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/dedupl_reads/cfDNA000094_S14-subsamp18M-s18_R1_001_val_1_bismark_bt2_pe.deduplication_report.txt
Bismark	deduplication	cfDNA000086_S24-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/dedupl_reads/cfDNA000086_S24-subsamp18M-s18_R1_001_val_1_bismark_bt2_pe.deduplication_report.txt
Bismark	deduplication	cfDNA000065_S18-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/dedupl_reads/cfDNA000065_S18-subsamp18M-s18_R1_001_val_1_bismark_bt2_pe.deduplication_report.txt
Bismark	deduplication	cfDNA000087_S10-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/dedupl_reads/cfDNA000087_S10-subsamp18M-s18_R1_001_val_1_bismark_bt2_pe.deduplication_report.txt
Bismark	deduplication	cfDNA000085_S10-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/dedupl_reads/cfDNA000085_S10-subsamp18M-s18_R1_001_val_1_bismark_bt2_pe.deduplication_report.txt
Bismark	deduplication	cfDNA000079_S8-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/dedupl_reads/cfDNA000079_S8-subsamp18M-s18_R1_001_val_1_bismark_bt2_pe.deduplication_report.txt
Bismark	deduplication	cfDNA000090_S12-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/dedupl_reads/cfDNA000090_S12-subsamp18M-s18_R1_001_val_1_bismark_bt2_pe.deduplication_report.txt
Bismark	deduplication	cfDNA000077_S21-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/dedupl_reads/cfDNA000077_S21-subsamp18M-s18_R1_001_val_1_bismark_bt2_pe.deduplication_report.txt
Bismark	deduplication	cfDNA000099_S28-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/dedupl_reads/cfDNA000099_S28-subsamp18M-s18_R1_001_val_1_bismark_bt2_pe.deduplication_report.txt
Bismark	deduplication	cfDNA000080_S8-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/dedupl_reads/cfDNA000080_S8-subsamp18M-s18_R1_001_val_1_bismark_bt2_pe.deduplication_report.txt
Bismark	deduplication	cfDNA000059_S1-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/dedupl_reads/cfDNA000059_S1-subsamp18M-s18_R1_001_val_1_bismark_bt2_pe.deduplication_report.txt
Bismark	deduplication	cfDNA000060_S2-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/dedupl_reads/cfDNA000060_S2-subsamp18M-s18_R1_001_val_1_bismark_bt2_pe.deduplication_report.txt
Bismark	deduplication	cfDNA000062_S2-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/dedupl_reads/cfDNA000062_S2-subsamp18M-s18_R1_001_val_1_bismark_bt2_pe.deduplication_report.txt
Bismark	deduplication	cfDNA000097_S27-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/dedupl_reads/cfDNA000097_S27-subsamp18M-s18_R1_001_val_1_bismark_bt2_pe.deduplication_report.txt
Bismark	deduplication	cfDNA000075_S20-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/dedupl_reads/cfDNA000075_S20-subsamp18M-s18_R1_001_val_1_bismark_bt2_pe.deduplication_report.txt
Bismark	deduplication	cfDNA000057_S15-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/dedupl_reads/cfDNA000057_S15-subsamp18M-s18_R1_001_val_1_bismark_bt2_pe.deduplication_report.txt
Bismark	deduplication	cfDNA000063_S3-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/dedupl_reads/cfDNA000063_S3-subsamp18M-s18_R1_001_val_1_bismark_bt2_pe.deduplication_report.txt
Bismark	deduplication	cfDNA000093_S26-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/dedupl_reads/cfDNA000093_S26-subsamp18M-s18_R1_001_val_1_bismark_bt2_pe.deduplication_report.txt
Bismark	deduplication	cfDNA000058_S1-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/dedupl_reads/cfDNA000058_S1-subsamp18M-s18_R1_001_val_1_bismark_bt2_pe.deduplication_report.txt
Bismark	deduplication	cfDNA000074_S6-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/dedupl_reads/cfDNA000074_S6-subsamp18M-s18_R1_001_val_1_bismark_bt2_pe.deduplication_report.txt
Bismark	deduplication	cfDNA000076_S7-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/dedupl_reads/cfDNA000076_S7-subsamp18M-s18_R1_001_val_1_bismark_bt2_pe.deduplication_report.txt
Bismark	deduplication	cfDNA000089_S25-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/dedupl_reads/cfDNA000089_S25-subsamp18M-s18_R1_001_val_1_bismark_bt2_pe.deduplication_report.txt
Bismark	deduplication	cfDNA000098_S15-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/dedupl_reads/cfDNA000098_S15-subsamp18M-s18_R1_001_val_1_bismark_bt2_pe.deduplication_report.txt
Bismark	deduplication	cfDNA000072_S4-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/dedupl_reads/cfDNA000072_S4-subsamp18M-s18_R1_001_val_1_bismark_bt2_pe.deduplication_report.txt
Bismark	deduplication	cfDNA000096_S15-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/dedupl_reads/cfDNA000096_S15-subsamp18M-s18_R1_001_val_1_bismark_bt2_pe.deduplication_report.txt
Bismark	deduplication	cfDNA000081_S9-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/dedupl_reads/cfDNA000081_S9-subsamp18M-s18_R1_001_val_1_bismark_bt2_pe.deduplication_report.txt
Bismark	deduplication	cfDNA000069_S5-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/dedupl_reads/cfDNA000069_S5-subsamp18M-s18_R1_001_val_1_bismark_bt2_pe.deduplication_report.txt
Bismark	deduplication	cfDNA000082_S9-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/dedupl_reads/cfDNA000082_S9-subsamp18M-s18_R1_001_val_1_bismark_bt2_pe.deduplication_report.txt
Bismark	deduplication	cfDNA000068_S4-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/dedupl_reads/cfDNA000068_S4-subsamp18M-s18_R1_001_val_1_bismark_bt2_pe.deduplication_report.txt
Bismark	methylation_extraction	lambda.DNA032998_S30-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/dualindex/methylation_extractor_output/lambda.DNA032998_S30-subsamp18M-s18_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	DNA032998_S30-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/dualindex/methylation_extractor_output/DNA032998_S30-subsamp18M-s18_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	DNA032997_S29-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/dualindex/methylation_extractor_output/DNA032997_S29-subsamp18M-s18_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	lambda.DNA032997_S29-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/dualindex/methylation_extractor_output/lambda.DNA032997_S29-subsamp18M-s18_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	cfDNA000072_S4-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/methylation_extractor_output/cfDNA000072_S4-subsamp18M-s18_R1_001_val_1_bismark_bt2_pe.deduplicated_splitting_report.txt
Bismark	methylation_extraction	cfDNA000089_S25-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/methylation_extractor_output/cfDNA000089_S25-subsamp18M-s18_R1_001_val_1_bismark_bt2_pe.deduplicated_splitting_report.txt
Bismark	methylation_extraction	cfDNA000098_S15-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/methylation_extractor_output/cfDNA000098_S15-subsamp18M-s18_R1_001_val_1_bismark_bt2_pe.deduplicated_splitting_report.txt
Bismark	methylation_extraction	cfDNA000083_S22-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/methylation_extractor_output/cfDNA000083_S22-subsamp18M-s18_R1_001_val_1_bismark_bt2_pe.deduplicated_splitting_report.txt
Bismark	methylation_extraction	lambda.cfDNA000058_S1-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/methylation_extractor_output/lambda.cfDNA000058_S1-subsamp18M-s18_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	cfDNA000057_S15-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/methylation_extractor_output/cfDNA000057_S15-subsamp18M-s18_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	lambda.cfDNA000092_S13-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/methylation_extractor_output/lambda.cfDNA000092_S13-subsamp18M-s18_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	cfDNA000073_S5-subsamp18M-s18_R1_001_val_1	/kyukon/data/gent/vo/000/gvo00027/vsc42220/RVP1808_TubeStudy/subsampled_reads_PE/singleindex/methylation_extractor_output/cfDNA000073_S5-subsamp18M-s18_R1_001_val_1_bismark_bt2_pe.deduplicated_splitting_report.txt
